date,daily_electricity
2023-11-08,1440046.0
2023-11-09,1469979.0
2023-11-10,1537954.0
2023-11-11,1333284.0
2023-11-12,1378780.0
2023-11-13,1452238.0
2023-11-14,1458765.0
2023-11-15,1433934.0
2023-11-16,1496002.0
2023-11-17,1470852.0
2023-11-18,1457684.0
2023-11-19,1375853.0
2023-11-20,1523021.0
2023-11-21,1508609.0
2023-11-22,1490860.0
2023-11-23,1425579.0
2023-11-24,1459291.0
2023-11-25,1458504.0
2023-11-26,1474313.0
2023-11-27,1640265.0
2023-11-28,1578923.0
2023-11-29,1539087.0
2023-11-30,1574593.0
2023-12-01,1566265.0
2023-12-02,1526130.0
2023-12-03,1602964.0
2023-12-04,1760295.0
2023-12-05,1699236.0
2023-12-06,1616024.0
2023-12-07,1736364.0
2023-12-08,1632459.0
2023-12-09,1641142.0
2023-12-10,1578084.0
2023-12-11,1613224.0
2023-12-12,1615425.0
2023-12-13,1650958.0
2023-12-14,1656980.0
2023-12-15,1606864.0
2023-12-16,1496043.0
2023-12-17,1475954.0
2023-12-18,1658836.0
2023-12-19,1731033.0
2023-12-20,1649150.0
2023-12-21,1676172.0
2023-12-22,1621689.0
2023-12-23,1532120.0
2023-12-24,1387509.0
2023-12-25,1307516.0
2023-12-26,1328225.0
2023-12-27,1543403.0
2023-12-28,1492032.0
2023-12-29,1460654.0
2023-12-30,1469484.0
2023-12-31,1575436.0
2024-01-01,1449681.0
2024-01-02,1726355.0
2024-01-03,1746897.0
2024-01-04,1756789.0
2024-01-05,1690767.0
2024-01-06,1631726.0
2024-01-07,1674018.0
2024-01-08,1848304.0
2024-01-09,1813173.0
2024-01-10,1802401.0
2024-01-11,1883120.0
2024-01-12,1850646.0
2024-01-13,1706939.0
2024-01-14,1644105.0
2024-01-15,1753787.0
2024-01-16,1786884.0
2024-01-17,1846790.0
2024-01-18,1822364.0
2024-01-19,1747953.0
2024-01-20,1722214.0
2024-01-21,1753223.0
2024-01-22,1827766.0
2024-01-23,1741971.0
2024-01-24,1702648.0
2024-01-25,1650408.0
2024-01-26,1645413.0
2024-01-27,1575929.0
2024-01-28,1614286.0
2024-01-29,1700110.0
2024-01-30,1681843.0
2024-01-31,1633197.0
2024-02-01,1629139.0
2024-02-02,1585102.0
2024-02-03,1462337.0
2024-02-04,1428916.0
2024-02-05,1543798.0
2024-02-06,1666131.0
2024-02-07,1729087.0
2024-02-08,1665127.0
2024-02-09,1652522.0
2024-02-10,1503911.0
2024-02-11,1555064.0
2024-02-12,1561616.0
2024-02-13,1618929.0
2024-02-14,1637818.0
2024-02-15,1585444.0
2024-02-16,1558117.0
2024-02-17,1466324.0
2024-02-18,1497916.0
2024-02-19,1561718.0
2024-02-20,1564497.0
2024-02-21,1636190.0
2024-02-22,1699966.0
2024-02-23,1657078.0
2024-02-24,1576273.0
2024-02-25,1530126.0
2024-02-26,1668746.0
2024-02-27,1722901.0
2024-02-28,1636611.0
2024-02-29,1612858.0
2024-03-01,1685354.0
2024-03-02,1533063.0
2024-03-03,1451255.0
2024-03-04,1601239.0
2024-03-05,1626363.0
2024-03-06,1583889.0
2024-03-07,1663592.0
2024-03-08,1609065.0
2024-03-09,1488725.0
2024-03-10,1376861.0
2024-03-11,1564257.0
2024-03-12,1631662.0
2024-03-13,1531496.0
2024-03-14,1523728.0
2024-03-15,1538036.0
2024-03-16,1423433.0
2024-03-17,1401476.0
2024-03-18,1437055.0
2024-03-19,1410779.0
2024-03-20,1393914.0
2024-03-21,1389576.0
2024-03-22,1409914.0
2024-03-23,1294105.0
2024-03-24,1257343.0
2024-03-25,1454645.0
2024-03-26,1472041.0
2024-03-27,1553932.0
2024-03-28,1588012.0
2024-03-29,1456078.0
2024-03-30,1373425.0
2024-03-31,1258149.0
2024-04-01,1367213.0
2024-04-02,1514912.0
2024-04-03,1472987.0
2024-04-04,1452192.0
2024-04-05,1336037.0
2024-04-06,1147464.0
2024-04-07,1008117.0
2024-04-08,1296388.0
2024-04-09,1396935.0
2024-04-10,1384525.0
2024-04-11,1351401.0
2024-04-12,1310879.0
2024-04-13,1124913.0
2024-04-14,1020464.0
2024-04-15,1248103.0
2024-04-16,1342060.0
2024-04-17,1383397.0
2024-04-18,1405218.0
2024-04-19,1446414.0
2024-04-20,1317251.0
2024-04-21,1287782.0
2024-04-22,1452558.0
2024-04-23,1461651.0
2024-04-24,1460308.0
2024-04-25,1432437.0
2024-04-26,1392725.0
2024-04-27,1264398.0
2024-04-28,1209025.0
2024-04-29,1353813.0
2024-04-30,1368788.0
2024-05-01,1141864.0
2024-05-02,1371592.0
2024-05-03,1395979.0
2024-05-04,1271360.0
2024-05-05,1184505.0
2024-05-06,1370584.0
2024-05-07,1390839.0
2024-05-08,1351241.0
2024-05-09,1304148.0
2024-05-10,1311767.0
2024-05-11,1167564.0
2024-05-12,1107250.0
2024-05-13,1309485.0
2024-05-14,1301905.0
2024-05-15,1346330.0
2024-05-16,1343490.0
2024-05-17,1375920.0
2024-05-18,1254360.0
2024-05-19,1190359.0
2024-05-20,1267798.0
2024-05-21,1396372.0
2024-05-22,1417599.0
2024-05-23,1398397.0
2024-05-24,1393816.0
2024-05-25,1286976.0
2024-05-26,1211554.0
2024-05-27,1353317.0
2024-05-28,1430446.0
2024-05-29,1410615.0
2024-05-30,1402149.0
2024-05-31,1335963.0
2024-06-01,1203647.0
2024-06-02,1162084.0
2024-06-03,1324943.0
2024-06-04,1326986.0
2024-06-05,1305153.0
2024-06-06,1344695.0
2024-06-07,1349289.0
2024-06-08,1175727.0
2024-06-09,1082178.0
2024-06-10,1319347.0
2024-06-11,1322442.0
2024-06-12,1333128.0
2024-06-13,1358013.0
2024-06-14,1344776.0
2024-06-15,1216237.0
2024-06-16,1160550.0
2024-06-17,1317526.0
2024-06-18,1332580.0
2024-06-19,1357003.0
2024-06-20,1308049.0
2024-06-21,1334409.0
2024-06-22,1191740.0
2024-06-23,1148056.0
2024-06-24,1341020.0
2024-06-25,1351455.0
2024-06-26,1340024.0
2024-06-27,1386367.0
2024-06-28,1291681.0
2024-06-29,1241726.0
2024-06-30,1203638.0
2024-07-01,1307279.0
2024-07-02,1313424.0
2024-07-03,1331496.0
2024-07-04,1284273.0
2024-07-05,1297198.0
2024-07-06,1116529.0
2024-07-07,1089340.0
2024-07-08,1328652.0
2024-07-09,1363066.0
2024-07-10,1348253.0
2024-07-11,1338935.0
2024-07-12,1341215.0
2024-07-13,1207659.0
2024-07-14,1144910.0
2024-07-15,1349316.0
2024-07-16,1407135.0
2024-07-17,1353836.0
2024-07-18,1360700.0
2024-07-19,1366547.0
2024-07-20,1258997.0
2024-07-21,1234638.0
2024-07-22,1341407.0
2024-07-23,1392136.0
2024-07-24,1356513.0
2024-07-25,1358393.0
2024-07-26,1356079.0
2024-07-27,1289808.0
2024-07-28,1189624.0
2024-07-29,1330224.0
2024-07-30,1364609.0
2024-07-31,1375657.0
2024-08-01,1366574.0
2024-08-02,1366780.0
2024-08-03,1290855.0
2024-08-04,1215953.0
2024-08-05,1329315.0
2024-08-06,1348981.0
2024-08-07,1348622.0
2024-08-08,1341220.0
2024-08-09,1257972.0
2024-08-10,1178756.0
2024-08-11,1191435.0
2024-08-12,1290740.0
2024-08-13,1260354.0
2024-08-14,1251363.0
2024-08-15,1170588.0
2024-08-16,1230049.0
2024-08-17,1161526.0
2024-08-18,1173220.0
2024-08-19,1281021.0
2024-08-20,1324348.0
2024-08-21,1252117.0
2024-08-22,1237883.0
2024-08-23,1257582.0
2024-08-24,1209063.0
2024-08-25,1045899.0
2024-08-26,1262546.0
2024-08-27,1277956.0
2024-08-28,1322347.0
2024-08-29,1298679.0
2024-08-30,1324507.0
2024-08-31,1200008.0
2024-09-01,1147814.0
2024-09-02,1300334.0
2024-09-03,1284771.0
2024-09-04,1299262.0
2024-09-05,1301160.0
2024-09-06,1299552.0
2024-09-07,1201701.0
2024-09-08,1172637.0
2024-09-09,1298469.0
2024-09-10,1298288.0
2024-09-11,1299110.0
2024-09-12,1312553.0
2024-09-13,1326361.0
2024-09-14,1245315.0
2024-09-15,1198771.0
2024-09-16,1289059.0
2024-09-17,1335046.0
2024-09-18,1356160.0
2024-09-19,1380693.0
2024-09-20,1312272.0
2024-09-21,1194416.0
2024-09-22,1174815.0
2024-09-23,1302694.0
2024-09-24,1368904.0
2024-09-25,1353004.0
2024-09-26,1328442.0
2024-09-27,1298142.0
2024-09-28,1182007.0
2024-09-29,1224201.0
2024-09-30,1401276.0
2024-10-01,1347686.0
2024-10-02,1321360.0
2024-10-03,1360482.0
2024-10-04,1385726.0
2024-10-05,1297162.0
2024-10-06,1228408.0
2024-10-07,1348080.0
2024-10-08,1395024.0
2024-10-09,1405739.0
2024-10-10,1399285.0
2024-10-11,1395956.0
2024-10-12,1344957.0
2024-10-13,1064485.0
2024-10-14,1384324.0
2024-10-15,1421924.0
2024-10-16,1386251.0
2024-10-17,1318827.0
2024-10-18,1347736.0
2024-10-19,1329518.0
2024-10-20,1248070.0
2024-10-21,1338636.0
2024-10-22,1358629.0
2024-10-23,1422999.0
2024-10-24,1446597.0
2024-10-25,1436003.0
2024-10-26,1362048.0
2024-10-27,1386169.0
2024-10-28,1383980.0
2024-10-29,1405482.0
2024-10-30,1418592.0
2024-10-31,1434450.0
2024-11-01,1384199.0
2024-11-02,1375884.0
2024-11-03,1354085.0
2024-11-04,1484531.0
2024-11-05,1494128.0
2024-11-06,1516493.0
2024-11-07,1509665.0
2024-11-08,1509875.0
2024-11-09,1389044.0
2024-11-10,1315098.0
2024-11-11,1359866.0
2024-11-12,1560292.0
2024-11-13,1599566.0
2024-11-14,1587656.0
2024-11-15,1602831.0
2024-11-16,1438041.0
2024-11-17,1432605.0
2024-11-18,1651547.0
2024-11-19,1739869.0
2024-11-20,1648939.0
2024-11-21,1706656.0
2024-11-22,1764246.0
2024-11-23,1748393.0
2024-11-24,1463072.0
2024-11-25,1530078.0
2024-11-26,1638975.0
2024-11-27,1673680.0
2024-11-28,1591197.0
2024-11-29,1704089.0
2024-11-30,1570169.0
2024-12-01,1575586.0
2024-12-02,1659261.0
2024-12-03,1652651.0
2024-12-04,1731732.0
2024-12-05,1781082.0
2024-12-06,1675466.0
2024-12-07,1686078.0
2024-12-08,1651411.0
2024-12-09,1770756.0
2024-12-10,1833425.0
2024-12-11,1863507.0
2024-12-12,1855878.0
2024-12-13,1830571.0
2024-12-14,1705702.0
2024-12-15,1596989.0
2024-12-16,1638154.0
2024-12-17,1725616.0
2024-12-18,1747009.0
2024-12-19,1737514.0
2024-12-20,1717570.7
2024-12-21,1600306.2
2024-12-22,1598665.47
2024-12-23,1663447.99
2024-12-24,1560878.04
2024-12-25,1507963.39
2024-12-26,1647690.05
2024-12-27,1747820.09
2024-12-28,1720095.31
2024-12-29,1587743.0
2024-12-30,1583549.99
2024-12-31,1629072.62
2025-01-01,6442910.5
2025-01-02,6683704.75
2025-01-03,6635348.03
2025-01-04,7045565.76
2025-01-05,7033569.99
2025-01-06,6907326.4
2025-01-07,7212960.71
2025-01-08,7366610.54
2025-01-09,7446682.36
2025-01-10,7209328.86
2025-01-11,6883534.43
2025-01-12,7164356.12
2025-01-13,7569232.62
2025-01-14,7541333.54
2025-01-15,7779739.07
2025-01-16,7673354.27
2025-01-17,7691764.5
2025-01-18,7486246.11
2025-01-19,7277098.67
2025-01-20,7703687.5
2025-01-21,7798958.98
2025-01-22,7672221.78
2025-01-23,7492131.93
2025-01-24,7603553.25
2025-01-25,6800540.1
2025-01-26,6772170.14
2025-01-27,6870798.0
2025-01-28,7233182.2
2025-01-29,7169196.32
2025-01-30,6985286.47
2025-01-31,7157319.53
2025-02-01,6695510.48
2025-02-02,6613638.75
2025-02-03,7070406.51
2025-02-04,7041684.46
2025-02-05,6885376.7700000005
2025-02-06,7264808.74
2025-02-07,6953445.34
2025-02-08,6318673.9799999995
2025-02-09,6156577.12
2025-02-10,6523267.02
2025-02-11,6600636.47
2025-02-12,6689542.3
2025-02-13,6909447.09
2025-02-14,7169221.81
2025-02-15,6863616.31
2025-02-16,6568363.77
2025-02-17,6834582.59
2025-02-18,6992520.24
2025-02-19,6864270.22
2025-02-20,6521687.33
2025-02-21,6438460.08
2025-02-22,5992331.04
2025-02-23,5795034.79
2025-02-24,6319140.2700000005
2025-02-25,6507459.96
2025-02-26,6829203.49
2025-02-27,6705318.4799999995
2025-02-28,6743439.41
2025-03-01,6607112.96
2025-03-02,6246314.73
2025-03-03,6261266.83
2025-03-04,6227472.44
2025-03-05,6168770.31
2025-03-06,6375417.85
2025-03-07,6243431.9799999995
2025-03-08,5701621.57
2025-03-09,5275203.38
2025-03-10,5866470.86
2025-03-11,6036530.34
2025-03-12,6139871.16
2025-03-13,6411352.2
2025-03-14,6663948.98
2025-03-15,6608299.19
2025-03-16,6132614.02
2025-03-17,6667433.83
2025-03-18,6619295.76
2025-03-19,6257627.72
2025-03-20,6037854.35
2025-03-21,5830030.68
2025-03-22,5211044.27
2025-03-23,5286211.94
2025-03-24,5953350.18
2025-03-25,6001930.74
2025-03-26,5979987.64
2025-03-27,5981039.56
2025-03-28,5904973.88
2025-03-29,5634800.72
2025-03-30,4568387.12
2025-03-31,5824022.63
2025-04-01,6067139.88
2025-04-02,6021298.27
2025-04-03,5478892.85
2025-04-04,5265292.34
2025-04-05,4748696.52
2025-04-06,4756971.29
2025-04-07,5332296.64
2025-04-08,5402118.32
2025-04-09,5352023.37
2025-04-10,5415373.39
2025-04-11,5300559.5
2025-04-12,5049846.47
2025-04-13,4844413.86
2025-04-14,5329483.21
2025-04-15,5427150.77
2025-04-16,5499203.41
2025-04-17,5647778.32
2025-04-18,5524646.14
2025-04-19,4933487.51
2025-04-20,4570981.24
2025-04-21,4976747.54
2025-04-22,5246631.49
2025-04-23,5464926.64
2025-04-24,5341467.5200000005
2025-04-25,5375523.91
2025-04-26,4784902.77
2025-04-27,4446206.04
2025-04-28,5028895.98
2025-04-29,5103987.17
2025-04-30,5140674.43
2025-05-01,4210231.25
2025-05-02,4629100.63
2025-05-03,4583150.3
2025-05-04,4430400.92
2025-05-05,5271635.91
2025-05-06,5441070.02
2025-05-07,5461837.6
2025-05-08,5269144.08
2025-05-09,5370711.4
2025-05-10,4782553.04
2025-05-11,4458050.57
2025-05-12,5078184.46
2025-05-13,5206944.91
2025-05-14,5273256.52
2025-05-15,5274111.2299999995
2025-05-16,5142479.46
2025-05-17,4578828.46
2025-05-18,4456614.51
2025-05-19,4959687.22
2025-05-20,5051622.12
2025-05-21,5080978.63
2025-05-22,5142765.4
2025-05-23,5061275.15
2025-05-24,4625088.17
2025-05-25,4192050.77
2025-05-26,4674344.73
2025-05-27,5251085.5
2025-05-28,5447537.92
2025-05-29,4845992.39
2025-05-30,4959875.59
2025-05-31,4692692.71
2025-06-01,4464513.37
2025-06-02,5100150.32
2025-06-03,5131056.49
2025-06-04,5335431.15
2025-06-05,5421912.39
2025-06-06,5198609.15
2025-06-07,5025446.67
2025-06-08,4582689.64
2025-06-09,4780461.5200000005
2025-06-10,5390272.12
2025-06-11,5510773.0
2025-06-12,5363118.31
2025-06-13,5379533.53
2025-06-14,4896484.92
2025-06-15,4735714.9
2025-06-16,5405867.68
2025-06-17,5458319.2
2025-06-18,5547573.43
2025-06-19,5437296.02
2025-06-20,5374234.68
2025-06-21,4903890.76
2025-06-22,4728313.85
2025-06-23,5216276.42
2025-06-24,5161880.4
2025-06-25,5289055.61
2025-06-26,5587207.69
2025-06-27,5278916.66
2025-06-28,4644885.51
2025-06-29,4684859.64
2025-06-30,5260491.14
2025-07-01,5351577.41
2025-07-02,5579721.1
2025-07-03,5539313.45
2025-07-04,5451259.15
2025-07-05,4799927.76
2025-07-06,5013532.45
2025-07-07,5452975.46
2025-07-08,5580633.87
2025-07-09,5639808.77
2025-07-10,5651073.37
2025-07-11,5719644.97
2025-07-12,5256395.8
2025-07-13,5009465.24
2025-07-14,5377115.09
2025-07-15,5605923.3
2025-07-16,5764503.08
2025-07-17,5628833.8
2025-07-18,5489547.43
2025-07-19,5133798.49
2025-07-20,4871596.87
2025-07-21,5521461.88
2025-07-22,5522565.97
2025-07-23,5205449.3
2025-07-24,5381555.16
2025-07-25,5266582.49
2025-07-26,5041791.64
2025-07-27,4894311.88
2025-07-28,5255439.14
2025-07-29,5226207.93
2025-07-30,5234019.09
2025-07-31,5451428.94
2025-08-01,5328087.95
2025-08-02,4819618.01
2025-08-03,4540396.77
2025-08-04,5176899.44
2025-08-05,4897754.61
2025-08-06,4995561.77
2025-08-07,5099187.41
2025-08-08,5279470.28
2025-08-09,4806671.89
2025-08-10,4693769.82
2025-08-11,5276768.64
2025-08-12,5297568.98
2025-08-13,5113929.63
2025-08-14,5281380.56
2025-08-15,5009305.33
2025-08-16,5118248.13
2025-08-17,4959598.54
2025-08-18,5266580.54
2025-08-19,5106877.69
2025-08-20,5115791.31
2025-08-21,5223045.24
2025-08-22,5210654.82
2025-08-23,4824745.3
2025-08-24,4676860.18
2025-08-25,5325836.29
2025-08-26,5431408.35
2025-08-27,5412691.29
2025-08-28,5417447.83
2025-08-29,5532825.96
2025-08-30,4975155.16
2025-08-31,4526034.22
2025-09-01,5284728.4
2025-09-02,5566120.04
2025-09-03,5548921.32
2025-09-04,5437282.81
2025-09-05,5530857.07
2025-09-06,5057798.37
2025-09-07,4776588.36
2025-09-08,5486205.87
2025-09-09,5400813.24
2025-09-10,5450049.83
2025-09-11,5487605.34
2025-09-12,5334058.8
2025-09-13,4928072.04
2025-09-14,4869918.1
2025-09-15,5162485.94
2025-09-16,5271683.3
2025-09-17,5487297.29
2025-09-18,5245371.56
2025-09-19,5459578.3
2025-09-20,5021956.51
2025-09-21,4435326.52
2025-09-22,5396385.66
2025-09-23,5510822.67
2025-09-24,5651835.89
2025-09-25,5715410.0
2025-09-26,5757788.39
2025-09-27,5417974.08
2025-09-28,5239109.41
2025-09-29,5713335.84
2025-09-30,5832312.75
2025-10-01,5765698.75
2025-10-02,5786920.71
2025-10-03,5707818.79
2025-10-04,4794198.58
2025-10-05,4541068.21
2025-10-06,5533718.37
2025-10-07,5451579.82
2025-10-08,5458320.5200000005
2025-10-09,5356238.61
2025-10-10,5521004.63
2025-10-11,5192905.89
2025-10-12,5151617.97
2025-10-13,5519123.41
2025-10-14,5571109.74
2025-10-15,5653356.77
2025-10-16,5748953.96
2025-10-17,5704296.15
2025-10-18,5456442.89
2025-10-19,5386711.12
2025-10-20,5852630.66
2025-10-21,5781327.32
2025-10-22,5634795.39
2025-10-23,6036440.86
2025-10-24,6161058.15
2025-10-25,5152799.74
2025-10-26,5342310.25
2025-10-27,6259215.82
2025-10-28,6136637.57
2025-10-29,6130705.24
2025-10-30,6142178.21
2025-10-31,6087487.3
2025-11-01,5768488.82
2025-11-02,5671025.35
2025-11-03,6160534.24
2025-11-04,6211158.97
2025-11-05,6278170.41
2025-11-06,6050900.78
2025-11-07,6126400.79
2025-11-08,5810664.26
2025-11-09,5792674.04
2025-11-10,6311924.03
2025-11-11,6103123.64
2025-11-12,6293312.49
2025-11-13,6170464.41
2025-11-14,6255853.5
2025-11-15,5685149.22
2025-11-16,5617311.97
2025-11-17,6566567.78
2025-11-18,6756585.19
2025-11-19,7216511.86
2025-11-20,7097603.39
2025-11-21,7279830.39
2025-11-22,7161136.91
2025-11-23,7020720.11
2025-11-24,7078798.88
2025-11-25,7208867.22
2025-11-26,7304209.94
2025-11-27,7286442.21
2025-11-28,7122039.34
2025-11-29,6990764.56
2025-11-30,6653863.27
2025-12-01,7558854.18
2025-12-02,7334415.8
2025-12-03,7135501.71
2025-12-04,7253831.32
2025-12-05,7322267.97
2025-12-06,7183672.1
2025-12-07,6841889.06
2025-12-08,7064279.07
2025-12-09,7149328.08
2025-12-10,5714648.89
2025-12-11,7004719.95
2025-12-12,7075244.23
2025-12-13,6599137.94
2025-12-14,6741444.07
2025-12-15,7368248.61
2025-12-16,7182224.79
2025-12-17,7029636.0200000005
2025-12-18,7394337.93
2025-12-19,6953571.9
2025-12-20,6649923.91
2025-12-21,6616573.91
2025-12-22,6934162.93
2025-12-23,7005232.93
2025-12-24,7627868.63
2025-12-25,7260783.86
2025-12-26,7395852.14
2025-12-27,7201406.18
2025-12-28,7299374.1
2025-12-29,7504248.79
2025-12-30,7678296.53
2025-12-31,7364351.64
